project,risk,status,compliance,report_count,has_schedule,scope,office,month,year,day,risk_previous1,risk_previous2,risk_previous3,project_risk_likelihood,estimated_days_finish,report_word_count,poa_word_count,manager_risk_likelihood,manager_project_count
9d1059ea865065edd1eda3a5aa7a69afae1136cd,1.0,em andamento,,6,1,Estruturante,CENIN,9,2015,29.0,0,0,0,0.007462686567164179,276.0,7.0,38.0,0.009009009009009009,2
9d1059ea865065edd1eda3a5aa7a69afae1136cd,1.0,em andamento,,6,1,Estruturante,CENIN,9,2015,1.0,0,0,0,0.007462686567164179,304.0,25.0,1.0,0.009009009009009009,2
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,em andamento,,6,1,Estruturante,CENIN,10,2015,28.0,0,0,0,0.01875,247.0,51.0,1.0,0.021897810218978103,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,em andamento,,6,1,Estruturante,CENIN,11,2015,30.0,0,0,0,0.016304347826086956,214.0,75.0,1.0,0.018633540372670808,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,sem relatório,,6,1,Estruturante,CENIN,12,2015,17.13932980599647,0,0,0,0.014492753623188406,206.8941798941799,53.0,1.0,0.016304347826086956,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,sem relatório,,6,1,Estruturante,CENIN,1,2016,17.13932980599647,0,0,0,0.013392857142857142,206.8941798941799,63.0,1.0,0.014925373134328358,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,sem relatório,,6,1,Estruturante,CENIN,2,2016,17.13932980599647,0,0,0,0.01293103448275862,206.8941798941799,83.0,1.0,0.014354066985645933,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,em andamento,,6,1,Estruturante,CENIN,3,2016,17.13932980599647,0,0,0,0.012448132780082987,206.8941798941799,44.0,1.0,0.013761467889908258,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,sem relatório,,6,1,Estruturante,CENIN,4,2016,8.0,0,0,0,0.011450381679389313,84.0,78.0,1.0,0.012552301255230125,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,cancelado,,6,1,Estruturante,CENIN,5,2016,20.0,0,0,0,0.01107011070110701,-4.0,57.0,46.0,0.012096774193548387,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,cancelado,,6,1,Estruturante,CENIN,6,2016,17.13932980599647,0,0,0,0.010714285714285714,206.8941798941799,72.0,11.0,0.011673151750972763,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,0.0,cancelado,,6,1,Estruturante,CENIN,7,2016,17.13932980599647,0,0,0,0.010452961672473868,206.8941798941799,81.0,1.0,0.011363636363636364,1
9d1059ea865065edd1eda3a5aa7a69afae1136cd,-1.0,cancelado,,6,1,Estruturante,CENIN,8,2016,17.13932980599647,0,0,0,0.01020408163265306,206.8941798941799,40.0,36.0,0.01107011070110701,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,em andamento,,11,1,Estruturante,CENIN,3,2015,17.13932980599647,0,0,0,0.014285714285714285,206.8941798941799,54.0,1.0,0.02127659574468085,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,em andamento,,11,1,Estruturante,CENIN,4,2015,9.0,0,0,0,0.012048192771084338,112.0,72.0,1.0,0.016666666666666666,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,em andamento,,11,1,Estruturante,CENIN,5,2015,11.0,0,0,0,0.010309278350515464,600.0,49.0,10.0,0.013513513513513514,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,suspenso,,11,1,Estruturante,CENIN,6,2015,26.0,0,0,0,0.009009009009009009,554.0,88.0,31.0,0.011363636363636364,2
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,suspenso,,11,1,Estruturante,CENIN,6,2015,1.0,0,0,0,0.009009009009009009,579.0,10.0,1.0,0.011363636363636364,2
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,1.0,suspenso,,11,1,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,1.0,16.0,0.011363636363636364,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,1.0,suspenso,,11,1,Estruturante,CENIN,8,2015,17.13932980599647,1,0,0,0.01652892561983471,206.8941798941799,1.0,8.0,0.02040816326530612,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,1.0,suspenso,,11,1,Estruturante,CENIN,9,2015,17.13932980599647,1,1,0,0.022388059701492536,206.8941798941799,25.0,1.0,0.02702702702702703,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,1.0,suspenso,,11,1,Estruturante,CENIN,10,2015,17.13932980599647,1,1,1,0.025,206.8941798941799,19.0,1.0,0.029197080291970802,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,1.0,suspenso,,11,1,Estruturante,CENIN,11,2015,17.13932980599647,1,1,1,0.02717391304347826,206.8941798941799,48.0,20.0,0.031055900621118012,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,1.0,suspenso,,11,1,Estruturante,CENIN,12,2015,17.13932980599647,1,1,1,0.028985507246376812,206.8941798941799,82.0,1.0,0.03260869565217391,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,cancelado,,11,1,Estruturante,CENIN,1,2016,17.13932980599647,1,1,1,0.03125,206.8941798941799,73.0,1.0,0.03482587064676617,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,cancelado,,11,1,Estruturante,CENIN,2,2016,17.13932980599647,0,0,0,0.03017241379310345,206.8941798941799,68.0,1.0,0.03349282296650718,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,cancelado,,11,1,Estruturante,CENIN,3,2016,17.13932980599647,0,0,0,0.029045643153526972,206.8941798941799,98.0,1.0,0.03211009174311927,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,cancelado,,11,1,Estruturante,CENIN,4,2016,17.13932980599647,0,0,0,0.026717557251908396,206.8941798941799,86.0,117.0,0.029288702928870293,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,cancelado,,11,1,Estruturante,CENIN,5,2016,17.13932980599647,0,0,0,0.025830258302583026,206.8941798941799,48.0,8.0,0.028225806451612902,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,cancelado,,11,1,Estruturante,CENIN,6,2016,17.13932980599647,0,0,0,0.025,206.8941798941799,62.0,120.0,0.027237354085603113,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,0.0,cancelado,,11,1,Estruturante,CENIN,7,2016,17.13932980599647,0,0,0,0.024390243902439025,206.8941798941799,8.0,24.0,0.026515151515151516,1
ebec9bfc7b67c135a81b53c4186becd9ad340f8a,-1.0,cancelado,,11,1,Estruturante,CENIN,8,2016,17.13932980599647,0,0,0,0.023809523809523808,206.8941798941799,34.0,56.0,0.025830258302583026,1
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,sem relatório,,12,1,Estruturante,CENIN,3,2015,17.13932980599647,0,0,0,0.014285714285714285,206.8941798941799,87.0,36.0,0.02127659574468085,1
669308c1284d06e53ba1cc7078506a95f9c2aaa9,1.0,suspenso,,12,1,Estruturante,CENIN,4,2015,17.13932980599647,0,0,0,0.012048192771084338,206.8941798941799,56.0,15.0,0.016666666666666666,1
669308c1284d06e53ba1cc7078506a95f9c2aaa9,1.0,suspenso,,12,1,Estruturante,CENIN,5,2015,17.13932980599647,1,0,0,0.020618556701030927,206.8941798941799,11.0,1.0,0.02702702702702703,1
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,em andamento,,12,1,Estruturante,CENIN,6,2015,17.13932980599647,1,1,0,0.02702702702702703,206.8941798941799,43.0,1.0,0.03409090909090909,2
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,sem relatório,0.9385,11,1,Estruturante,CENIN,6,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,66.3482280431433,24.486902927580893,0.03409090909090909,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,em andamento,,12,1,Estruturante,CENIN,7,2015,1.0,0,0,0,0.02702702702702703,-182.0,42.0,52.0,0.03409090909090909,2
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,em andamento,0.9385,11,1,Estruturante,CENIN,7,2015,29.0,0,0,0,0.009009009009009009,100.0,66.3482280431433,24.486902927580893,0.03409090909090909,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,em andamento,,12,1,Estruturante,CENIN,8,2015,31.0,0,0,0,0.024793388429752067,-243.0,45.0,124.0,0.030612244897959183,3
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,em andamento,,12,1,Estruturante,CENIN,8,2015,3.0,0,0,0,0.024793388429752067,28.0,55.0,46.0,0.030612244897959183,3
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,em andamento,0.9385,11,1,Estruturante,CENIN,8,2015,17.13932980599647,0,0,0,0.008264462809917356,206.8941798941799,66.3482280431433,24.486902927580893,0.030612244897959183,3
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,em andamento,,12,1,Estruturante,CENIN,9,2015,17.13932980599647,0,0,0,0.022388059701492536,206.8941798941799,53.0,1.0,0.02702702702702703,2
0c507d30909fc0fed23234d74199605aed8e72cd,1.0,em andamento,0.9385,11,1,Estruturante,CENIN,9,2015,1.0,0,0,0,0.007462686567164179,181.0,66.3482280431433,24.486902927580893,0.02702702702702703,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,em andamento,,12,1,Estruturante,CENIN,10,2015,1.0,0,0,0,0.01875,29.0,126.0,1.0,0.029197080291970802,3
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,em andamento,0.9385,11,1,Estruturante,CENIN,10,2015,29.0,1,0,0,0.0125,124.0,66.3482280431433,24.486902927580893,0.029197080291970802,3
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,em andamento,0.9385,11,1,Estruturante,CENIN,10,2015,5.0,1,0,0,0.0125,147.0,66.3482280431433,24.486902927580893,0.029197080291970802,3
669308c1284d06e53ba1cc7078506a95f9c2aaa9,1.0,suspenso,,12,1,Estruturante,CENIN,11,2015,4.0,0,0,0,0.016304347826086956,41.0,62.0,43.0,0.024844720496894408,2
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,em andamento,0.9385,11,1,Estruturante,CENIN,11,2015,17.13932980599647,0,0,0,0.010869565217391304,206.8941798941799,66.3482280431433,24.486902927580893,0.024844720496894408,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,1.0,suspenso,,12,1,Estruturante,CENIN,12,2015,17.13932980599647,1,0,0,0.01932367149758454,206.8941798941799,138.0,56.0,0.02717391304347826,3
0c507d30909fc0fed23234d74199605aed8e72cd,1.0,em andamento,0.9385,11,1,Estruturante,CENIN,12,2015,24.0,0,0,0,0.00966183574879227,68.0,66.3482280431433,24.486902927580893,0.02717391304347826,3
0c507d30909fc0fed23234d74199605aed8e72cd,1.0,em andamento,0.9385,11,1,Estruturante,CENIN,12,2015,1.0,0,0,0,0.00966183574879227,91.0,66.3482280431433,24.486902927580893,0.02717391304347826,3
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,suspenso,,12,1,Estruturante,CENIN,1,2016,17.13932980599647,1,1,0,0.022321428571428572,206.8941798941799,55.0,34.0,0.03980099502487562,2
0c507d30909fc0fed23234d74199605aed8e72cd,1.0,sem relatório,0.9385,11,1,Estruturante,CENIN,1,2016,17.13932980599647,0,0,0,0.017857142857142856,206.8941798941799,66.3482280431433,24.486902927580893,0.03980099502487562,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,suspenso,,12,1,Estruturante,CENIN,2,2016,17.13932980599647,0,0,0,0.021551724137931036,206.8941798941799,47.0,31.0,0.0430622009569378,2
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,sem relatório,0.9385,11,1,Estruturante,CENIN,2,2016,17.13932980599647,1,0,0,0.021551724137931036,206.8941798941799,66.3482280431433,24.486902927580893,0.0430622009569378,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,suspenso,,12,1,Estruturante,CENIN,3,2016,17.13932980599647,0,0,0,0.02074688796680498,206.8941798941799,126.0,1.0,0.04128440366972477,2
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,em andamento,0.9385,11,1,Estruturante,CENIN,3,2016,31.0,0,0,0,0.02074688796680498,-30.0,66.3482280431433,24.486902927580893,0.04128440366972477,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,suspenso,,12,1,Estruturante,CENIN,4,2016,17.13932980599647,0,0,0,0.019083969465648856,206.8941798941799,52.0,42.0,0.03765690376569038,2
0c507d30909fc0fed23234d74199605aed8e72cd,1.0,em andamento,0.9385,11,1,Estruturante,CENIN,4,2016,17.13932980599647,0,0,0,0.019083969465648856,206.8941798941799,66.3482280431433,24.486902927580893,0.03765690376569038,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,suspenso,,12,1,Estruturante,CENIN,5,2016,17.13932980599647,0,0,0,0.01845018450184502,206.8941798941799,428.0,1.0,0.04032258064516129,3
0c507d30909fc0fed23234d74199605aed8e72cd,1.0,em andamento,0.9385,11,1,Estruturante,CENIN,5,2016,27.0,1,0,0,0.02214022140221402,34.0,66.3482280431433,24.486902927580893,0.04032258064516129,3
0c507d30909fc0fed23234d74199605aed8e72cd,1.0,em andamento,0.9385,11,1,Estruturante,CENIN,5,2016,3.0,1,0,0,0.02214022140221402,28.0,66.3482280431433,24.486902927580893,0.04032258064516129,3
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,suspenso,,12,1,Estruturante,CENIN,6,2016,17.13932980599647,0,0,0,0.017857142857142856,206.8941798941799,449.0,1.0,0.04669260700389105,2
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,sem relatório,0.9385,11,1,Estruturante,CENIN,6,2016,17.13932980599647,0,0,0,0.02857142857142857,206.8941798941799,66.3482280431433,24.486902927580893,0.04669260700389105,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,0.0,suspenso,,12,1,Estruturante,CENIN,7,2016,17.13932980599647,0,0,0,0.017421602787456445,206.8941798941799,460.0,14.0,0.045454545454545456,2
0c507d30909fc0fed23234d74199605aed8e72cd,0.0,sem relatório,0.9385,11,1,Estruturante,CENIN,7,2016,15.0,0,0,0,0.027874564459930314,47.0,66.3482280431433,24.486902927580893,0.045454545454545456,2
669308c1284d06e53ba1cc7078506a95f9c2aaa9,-1.0,suspenso,,12,1,Estruturante,CENIN,8,2016,17.13932980599647,0,0,0,0.017006802721088437,206.8941798941799,468.0,1.0,0.04428044280442804,3
0c507d30909fc0fed23234d74199605aed8e72cd,-1.0,em andamento,0.9385,11,1,Estruturante,CENIN,8,2016,26.0,0,0,0,0.027210884353741496,35.0,66.3482280431433,24.486902927580893,0.04428044280442804,3
0c507d30909fc0fed23234d74199605aed8e72cd,-1.0,em andamento,0.9385,11,1,Estruturante,CENIN,8,2016,12.0,0,0,0,0.027210884353741496,-164.0,66.3482280431433,24.486902927580893,0.04428044280442804,3
6556e2be174837909c3cecb484fdc775fc0e6228,0.0,em andamento,0.9714,13,1,Estruturante,CENIN,3,2015,3.0,0,0,0,0.014285714285714285,24.0,367.0,1.0,0.02127659574468085,1
6556e2be174837909c3cecb484fdc775fc0e6228,0.0,sem relatório,0.9714,13,1,Estruturante,CENIN,4,2015,17.13932980599647,0,0,0,0.012048192771084338,206.8941798941799,265.0,37.0,0.016666666666666666,1
6556e2be174837909c3cecb484fdc775fc0e6228,0.0,em fase de encerramento,0.9714,13,1,Estruturante,CENIN,5,2015,17.13932980599647,0,0,0,0.010309278350515464,206.8941798941799,19.0,1.0,0.013513513513513514,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,em andamento,,7,1,Estruturante,CENIN,3,2015,17.13932980599647,0,0,0,0.014285714285714285,206.8941798941799,41.0,1.0,0.02127659574468085,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,em andamento,,7,1,Estruturante,CENIN,4,2015,17.13932980599647,0,0,0,0.012048192771084338,206.8941798941799,23.0,1.0,0.016666666666666666,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,em andamento,,7,1,Estruturante,CENIN,5,2015,4.0,0,0,0,0.010309278350515464,240.0,26.0,1.0,0.013513513513513514,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,em andamento,,7,1,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,55.0,1.0,0.011363636363636364,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,em andamento,,7,1,Estruturante,CENIN,8,2015,31.0,0,0,0,0.008264462809917356,121.0,33.0,1.0,0.01020408163265306,3
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,em andamento,,7,1,Estruturante,CENIN,8,2015,12.0,0,0,0,0.008264462809917356,140.0,26.0,8.0,0.01020408163265306,3
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,em andamento,,7,1,Estruturante,CENIN,8,2015,12.0,0,0,0,0.008264462809917356,140.0,7.0,1.0,0.01020408163265306,3
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,1.0,suspenso,,7,1,Estruturante,CENIN,9,2015,30.0,0,0,0,0.007462686567164179,91.0,34.0,12.0,0.009009009009009009,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,1.0,suspenso,,7,1,Estruturante,CENIN,10,2015,17.13932980599647,1,0,0,0.0125,206.8941798941799,36.0,1.0,0.014598540145985401,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,1.0,suspenso,,7,1,Estruturante,CENIN,11,2015,17.13932980599647,1,1,0,0.016304347826086956,206.8941798941799,31.0,1.0,0.018633540372670808,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,1.0,suspenso,,7,1,Estruturante,CENIN,12,2015,17.13932980599647,1,1,1,0.01932367149758454,206.8941798941799,34.0,1.0,0.021739130434782608,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,suspenso,,7,1,Estruturante,CENIN,1,2016,14.0,1,1,1,0.022321428571428572,47.0,27.0,1.0,0.024875621890547265,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,suspenso,,7,1,Estruturante,CENIN,2,2016,17.13932980599647,0,0,0,0.021551724137931036,206.8941798941799,25.0,1.0,0.023923444976076555,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,suspenso,,7,1,Estruturante,CENIN,3,2016,17.13932980599647,0,0,0,0.02074688796680498,206.8941798941799,47.0,1.0,0.022935779816513763,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,suspenso,,7,1,Estruturante,CENIN,4,2016,17.13932980599647,0,0,0,0.019083969465648856,206.8941798941799,9.0,1.0,0.02092050209205021,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,suspenso,,7,1,Estruturante,CENIN,5,2016,17.13932980599647,0,0,0,0.01845018450184502,206.8941798941799,28.0,1.0,0.020161290322580645,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,suspenso,,7,1,Estruturante,CENIN,6,2016,17.13932980599647,0,0,0,0.017857142857142856,206.8941798941799,18.0,1.0,0.019455252918287938,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,0.0,suspenso,,7,1,Estruturante,CENIN,7,2016,17.13932980599647,0,0,0,0.017421602787456445,206.8941798941799,26.0,1.0,0.01893939393939394,1
f0b1eb8c68696abfcaaf897acb39964ffecc7ed8,-1.0,suspenso,,7,1,Estruturante,CENIN,8,2016,17.13932980599647,0,0,0,0.017006802721088437,206.8941798941799,26.0,1.0,0.01845018450184502,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,1.0,em andamento,1.0,32,1,Estruturante,CENIN,3,2015,24.0,0,0,0,0.014285714285714285,68.0,38.0,21.0,0.02127659574468085,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,1.0,em andamento,1.0,32,1,Estruturante,CENIN,4,2015,23.0,1,0,0,0.024096385542168676,38.0,138.0,38.0,0.03333333333333333,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,1.0,em andamento,1.0,32,1,Estruturante,CENIN,5,2015,25.0,1,1,0,0.030927835051546393,36.0,48.0,2.0,0.04054054054054054,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,6,2015,22.0,1,1,1,0.036036036036036036,-22.0,17.0,4.0,0.045454545454545456,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.036036036036036036,206.8941798941799,22.0,4.0,0.045454545454545456,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,8,2015,25.0,0,0,0,0.03305785123966942,-86.0,8.0,4.0,0.04081632653061224,2
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,8,2015,3.0,0,0,0,0.03305785123966942,89.0,4.0,4.0,0.04081632653061224,2
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,1.0,em andamento,1.0,32,1,Estruturante,CENIN,9,2015,25.0,0,0,0,0.029850746268656716,-117.0,173.0,26.0,0.036036036036036036,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,1.0,em andamento,1.0,32,1,Estruturante,CENIN,10,2015,21.0,1,0,0,0.03125,-143.0,163.0,50.0,0.0364963503649635,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,11,2015,26.0,1,1,0,0.03260869565217391,-179.0,128.0,143.0,0.037267080745341616,2
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,11,2015,19.0,1,1,0,0.03260869565217391,-172.0,187.0,16.0,0.037267080745341616,2
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,12,2015,29.0,0,0,0,0.028985507246376812,93.0,162.0,1.0,0.03260869565217391,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,1,2016,27.0,0,0,0,0.026785714285714284,-241.0,63.0,1.0,0.029850746268656716,2
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,1,2016,22.0,0,0,0,0.026785714285714284,-236.0,54.0,1.0,0.029850746268656716,2
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,2,2016,26.0,0,0,0,0.02586206896551724,-271.0,25.0,1.0,0.028708133971291867,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,3,2016,28.0,0,0,0,0.024896265560165973,-302.0,136.0,53.0,0.027522935779816515,2
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,3,2016,21.0,0,0,0,0.024896265560165973,-295.0,51.0,48.0,0.027522935779816515,2
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,4,2016,27.0,0,0,0,0.022900763358778626,-332.0,101.0,48.0,0.02510460251046025,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,5,2016,31.0,0,0,0,0.02214022140221402,-366.0,13.0,1.0,0.024193548387096774,1
c2db323c20b83e93c900c46bd1c0b6722ecf8abe,0.0,em andamento,1.0,32,1,Estruturante,CENIN,6,2016,28.0,0,0,0,0.02142857142857143,-394.0,101.0,16.0,0.023346303501945526,1
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,0.0,em andamento,0.96,9,1,Estruturante,CENIN,4,2015,17.13932980599647,0,0,0,0.012048192771084338,206.8941798941799,53.0,12.0,0.016666666666666666,1
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,0.0,em andamento,0.96,9,1,Estruturante,CENIN,5,2015,27.0,0,0,0,0.010309278350515464,126.0,60.0,12.0,0.013513513513513514,2
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,0.0,em andamento,0.96,9,1,Estruturante,CENIN,5,2015,6.0,0,0,0,0.010309278350515464,116.0,58.0,20.0,0.013513513513513514,2
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,0.0,em andamento,0.96,9,1,Estruturante,CENIN,6,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,72.0,43.0,0.011363636363636364,2
e2e45cffc8c59bbce39642b8bb33135455770975,0.0,não iniciado,0.0667,2,0,Estruturante,CENIN,6,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,66.3482280431433,24.486902927580893,0.011363636363636364,2
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,0.0,em andamento,0.96,9,1,Estruturante,CENIN,7,2015,31.0,0,0,0,0.009009009009009009,61.0,60.0,1.0,0.011363636363636364,3
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,0.0,em andamento,0.96,9,1,Estruturante,CENIN,7,2015,1.0,0,0,0,0.009009009009009009,91.0,2.0,1.0,0.011363636363636364,3
e2e45cffc8c59bbce39642b8bb33135455770975,0.0,não iniciado,0.0667,2,0,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,66.3482280431433,24.486902927580893,0.011363636363636364,3
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,0.0,em andamento,0.96,9,1,Estruturante,CENIN,8,2015,17.13932980599647,0,0,0,0.008264462809917356,206.8941798941799,9.0,1.0,0.01020408163265306,2
e2e45cffc8c59bbce39642b8bb33135455770975,0.0,não iniciado,0.0667,2,0,Estruturante,CENIN,8,2015,17.13932980599647,0,0,0,0.008264462809917356,206.8941798941799,66.3482280431433,24.486902927580893,0.01020408163265306,2
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,1.0,em andamento,0.96,9,1,Estruturante,CENIN,9,2015,30.0,0,0,0,0.007462686567164179,30.0,8.0,1.0,0.009009009009009009,2
e2e45cffc8c59bbce39642b8bb33135455770975,0.0,não iniciado,0.0667,2,0,Estruturante,CENIN,9,2015,17.13932980599647,0,0,0,0.007462686567164179,206.8941798941799,66.3482280431433,24.486902927580893,0.009009009009009009,2
468d2817a9ea26a8eb964583f0c53232a03eeeb7,0.0,não iniciado,,13,0,Estruturante,CENIN,3,2015,17.13932980599647,0,0,0,0.014285714285714285,206.8941798941799,42.0,1.0,0.02127659574468085,1
468d2817a9ea26a8eb964583f0c53232a03eeeb7,1.0,não iniciado,,13,0,Estruturante,CENIN,4,2015,17.13932980599647,0,0,0,0.012048192771084338,206.8941798941799,44.0,1.0,0.016666666666666666,1
468d2817a9ea26a8eb964583f0c53232a03eeeb7,1.0,não iniciado,,13,0,Estruturante,CENIN,5,2015,17.13932980599647,1,0,0,0.020618556701030927,206.8941798941799,52.0,18.0,0.02702702702702703,1
468d2817a9ea26a8eb964583f0c53232a03eeeb7,0.0,não iniciado,,13,0,Estruturante,CENIN,6,2015,17.13932980599647,1,1,0,0.02702702702702703,206.8941798941799,66.0,1.0,0.03409090909090909,1
468d2817a9ea26a8eb964583f0c53232a03eeeb7,1.0,não iniciado,,13,0,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.02702702702702703,206.8941798941799,87.0,1.0,0.03409090909090909,1
